# Value averages  
# Time            	momentum_x        	momentum_y        	momentum_z        
6.015	-1.0000000000e-04	1.6005756202e-21	0.0000000000e+00
6.02	-1.0000000000e-04	1.5941910081e-21	0.0000000000e+00
6.025	-1.0000000000e-04	1.5938799263e-21	0.0000000000e+00
6.03	-1.0000000000e-04	1.6060992831e-21	0.0000000000e+00
6.035	-1.0000000000e-04	1.6002053529e-21	0.0000000000e+00
6.04	-1.0000000000e-04	1.5900124913e-21	0.0000000000e+00
6.045	-1.0000000000e-04	1.5946302174e-21	0.0000000000e+00
6.05	-1.0000000000e-04	1.5974397325e-21	0.0000000000e+00
6.055	-1.0000000000e-04	1.5994268701e-21	0.0000000000e+00
6.06	-1.0000000000e-04	1.6180807154e-21	0.0000000000e+00
6.065	-1.0000000000e-04	1.6339338718e-21	0.0000000000e+00
6.07	-1.0000000000e-04	1.6218450801e-21	0.0000000000e+00
6.075	-1.0000000000e-04	1.6255602556e-21	0.0000000000e+00
6.08	-1.0000000000e-04	1.6258712846e-21	0.0000000000e+00
6.085	-1.0000000000e-04	1.6005619841e-21	0.0000000000e+00
6.09	-1.0000000000e-04	1.5883315406e-21	0.0000000000e+00
6.095	-1.0000000000e-04	1.6067245551e-21	0.0000000000e+00
6.1	-1.0000000000e-04	1.6204434450e-21	0.0000000000e+00
6.105	-1.0000000000e-04	1.6451806382e-21	0.0000000000e+00
6.11	-1.0000000000e-04	1.6446447700e-21	0.0000000000e+00
6.115	-1.0000000000e-04	1.6530027462e-21	0.0000000000e+00
6.12	-1.0000000000e-04	1.6689608661e-21	0.0000000000e+00
6.125	-1.0000000000e-04	1.6719303624e-21	0.0000000000e+00
6.13	-1.0000000000e-04	1.6734123026e-21	0.0000000000e+00
6.135	-1.0000000000e-04	1.6854136966e-21	0.0000000000e+00
6.14	-1.0000000000e-04	1.7014572270e-21	0.0000000000e+00
6.145	-1.0000000000e-04	1.7093937228e-21	0.0000000000e+00
6.15	-1.0000000000e-04	1.7318752709e-21	0.0000000000e+00
6.155	-1.0000000000e-04	1.7318007957e-21	0.0000000000e+00
6.16	-1.0000000000e-04	1.7443303183e-21	0.0000000000e+00
6.165	-1.0000000000e-04	1.7627057607e-21	0.0000000000e+00
6.17	-1.0000000000e-04	1.7669210445e-21	0.0000000000e+00
6.175	-1.0000000000e-04	1.7644885156e-21	0.0000000000e+00
6.18	-1.0000000000e-04	1.7709563445e-21	0.0000000000e+00
6.185	-1.0000000000e-04	1.8005797421e-21	0.0000000000e+00
6.19	-1.0000000000e-04	1.8124317138e-21	0.0000000000e+00
6.195	-1.0000000000e-04	1.8132205883e-21	0.0000000000e+00
6.2	-1.0000000000e-04	1.8411523627e-21	0.0000000000e+00
6.205	-1.0000000000e-04	1.8781855218e-21	0.0000000000e+00
6.21	-1.0000000000e-04	1.8607534069e-21	0.0000000000e+00
6.215	-1.0000000000e-04	1.8564266503e-21	0.0000000000e+00
6.22	-1.0000000000e-04	1.8638119387e-21	0.0000000000e+00
6.225	-1.0000000000e-04	1.8756949543e-21	0.0000000000e+00
6.23	-1.0000000000e-04	1.8930942459e-21	0.0000000000e+00
6.235	-1.0000000000e-04	1.8882385514e-21	0.0000000000e+00
6.24	-1.0000000000e-04	1.9264005024e-21	0.0000000000e+00
6.245	-1.0000000000e-04	1.9582930098e-21	0.0000000000e+00
6.25	-1.0000000000e-04	1.9709370416e-21	0.0000000000e+00
6.255	-1.0000000000e-04	1.9816653526e-21	0.0000000000e+00
6.26	-1.0000000000e-04	2.0232018011e-21	0.0000000000e+00
6.265	-1.0000000000e-04	2.0395930914e-21	0.0000000000e+00
6.27	-1.0000000000e-04	2.0520211974e-21	0.0000000000e+00
6.275	-1.0000000000e-04	2.0645541253e-21	0.0000000000e+00
6.28	-1.0000000000e-04	2.0805450731e-21	0.0000000000e+00
6.285	-1.0000000000e-04	2.0919195340e-21	0.0000000000e+00
6.29	-1.0000000000e-04	2.1184537068e-21	0.0000000000e+00
6.295	-1.0000000000e-04	2.1256673974e-21	0.0000000000e+00
6.3	-1.0000000000e-04	2.1512711065e-21	0.0000000000e+00
6.305	-1.0000000000e-04	2.1498544973e-21	0.0000000000e+00
6.31	-1.0000000000e-04	2.1797718695e-21	0.0000000000e+00
6.315	-1.0000000000e-04	2.1866277845e-21	0.0000000000e+00
6.32	-1.0000000000e-04	2.1698522272e-21	0.0000000000e+00
6.325	-1.0000000000e-04	2.1871238209e-21	0.0000000000e+00
6.33	-1.0000000000e-04	2.1804829577e-21	0.0000000000e+00
6.335	-1.0000000000e-04	2.1865555583e-21	0.0000000000e+00
6.34	-1.0000000000e-04	2.2063652251e-21	0.0000000000e+00
6.345	-1.0000000000e-04	2.2430933198e-21	0.0000000000e+00
6.35	-1.0000000000e-04	2.2612498194e-21	0.0000000000e+00
6.355	-1.0000000000e-04	2.2633160996e-21	0.0000000000e+00
6.36	-1.0000000000e-04	2.2886279231e-21	0.0000000000e+00
6.365	-1.0000000000e-04	2.2860763727e-21	0.0000000000e+00
6.37	-1.0000000000e-04	2.2790563173e-21	0.0000000000e+00
6.375	-1.0000000000e-04	2.2785795838e-21	0.0000000000e+00
6.38	-1.0000000000e-04	2.3083295978e-21	0.0000000000e+00
6.385	-1.0000000000e-04	2.3322486964e-21	0.0000000000e+00
6.39	-1.0000000000e-04	2.3633801870e-21	0.0000000000e+00
6.395	-1.0000000000e-04	2.3971837542e-21	0.0000000000e+00
6.4	-1.0000000000e-04	2.3985412326e-21	0.0000000000e+00
6.405	-1.0000000000e-04	2.4495181090e-21	0.0000000000e+00
6.41	-1.0000000000e-04	2.4819561361e-21	0.0000000000e+00
6.415	-1.0000000000e-04	2.4881690178e-21	0.0000000000e+00
6.42	-1.0000000000e-04	2.4912139096e-21	0.0000000000e+00
6.425	-1.0000000000e-04	2.4930182792e-21	0.0000000000e+00
6.43	-1.0000000000e-04	2.5150499200e-21	0.0000000000e+00
6.435	-1.0000000000e-04	2.5362004722e-21	0.0000000000e+00
6.44	-1.0000000000e-04	2.5563731719e-21	0.0000000000e+00
6.445	-1.0000000000e-04	2.5826476202e-21	0.0000000000e+00
6.45	-1.0000000000e-04	2.6149209501e-21	0.0000000000e+00
6.455	-1.0000000000e-04	2.6363143197e-21	0.0000000000e+00
6.46	-1.0000000000e-04	2.6702317703e-21	0.0000000000e+00
6.465	-1.0000000000e-04	2.7006544608e-21	0.0000000000e+00
6.47	-1.0000000000e-04	2.7344009789e-21	0.0000000000e+00
6.475	-1.0000000000e-04	2.7509084967e-21	0.0000000000e+00
6.48	-1.0000000000e-04	2.7571683864e-21	0.0000000000e+00
6.485	-1.0000000000e-04	2.7528455232e-21	0.0000000000e+00
6.49	-1.0000000000e-04	2.7905409473e-21	0.0000000000e+00
6.495	-1.0000000000e-04	2.8203966022e-21	0.0000000000e+00
6.5	-1.0000000000e-04	2.8236235927e-21	0.0000000000e+00
6.505	-1.0000000000e-04	2.8606635953e-21	0.0000000000e+00
6.51	-1.0000000000e-04	2.8875308356e-21	0.0000000000e+00
6.515	-1.0000000000e-04	2.8812850069e-21	0.0000000000e+00
6.52	-1.0000000000e-04	2.9104469430e-21	0.0000000000e+00
6.525	-1.0000000000e-04	2.9302896648e-21	0.0000000000e+00
6.53	-1.0000000000e-04	2.9559025043e-21	0.0000000000e+00
6.535	-1.0000000000e-04	2.9602294171e-21	0.0000000000e+00
6.54	-1.0000000000e-04	2.9856071245e-21	0.0000000000e+00
6.545	-1.0000000000e-04	2.9910947958e-21	0.0000000000e+00
6.55	-1.0000000000e-04	3.0047830726e-21	0.0000000000e+00
6.555	-1.0000000000e-04	3.0261262523e-21	0.0000000000e+00
6.56	-1.0000000000e-04	3.0517937645e-21	0.0000000000e+00
6.565	-1.0000000000e-04	3.0786413362e-21	0.0000000000e+00
6.57	-1.0000000000e-04	3.1035969171e-21	0.0000000000e+00
6.575	-1.0000000000e-04	3.1135682192e-21	0.0000000000e+00
6.58	-1.0000000000e-04	3.1260137055e-21	0.0000000000e+00
6.585	-1.0000000000e-04	3.1392212045e-21	0.0000000000e+00
6.59	-1.0000000000e-04	3.1675659296e-21	0.0000000000e+00
6.595	-1.0000000000e-04	3.1745060002e-21	0.0000000000e+00
6.6	-1.0000000000e-04	3.1855287563e-21	0.0000000000e+00
6.605	-1.0000000000e-04	3.2258248496e-21	0.0000000000e+00
6.61	-1.0000000000e-04	3.2595885485e-21	0.0000000000e+00
6.615	-1.0000000000e-04	3.2815124495e-21	0.0000000000e+00
6.62	-1.0000000000e-04	3.3088295206e-21	0.0000000000e+00
6.625	-1.0000000000e-04	3.3430658703e-21	0.0000000000e+00
6.63	-1.0000000000e-04	3.3698995000e-21	0.0000000000e+00
6.635	-1.0000000000e-04	3.3912927295e-21	0.0000000000e+00
6.64	-1.0000000000e-04	3.4136486244e-21	0.0000000000e+00
6.645	-1.0000000000e-04	3.4308181724e-21	0.0000000000e+00
6.65	-1.0000000000e-04	3.4543656161e-21	0.0000000000e+00
6.655	-1.0000000000e-04	3.4616607098e-21	0.0000000000e+00
6.66	-1.0000000000e-04	3.4766358630e-21	0.0000000000e+00
6.665	-1.0000000000e-04	3.5034550340e-21	0.0000000000e+00
6.67	-1.0000000000e-04	3.5334396475e-21	0.0000000000e+00
6.675	-1.0000000000e-04	3.5746462011e-21	0.0000000000e+00
6.68	-1.0000000000e-04	3.5917173246e-21	0.0000000000e+00
6.685	-1.0000000000e-04	3.6216342481e-21	0.0000000000e+00
6.69	-1.0000000000e-04	3.6428528921e-21	0.0000000000e+00
6.695	-1.0000000000e-04	3.6642750240e-21	0.0000000000e+00
6.7	-1.0000000000e-04	3.6999375202e-21	0.0000000000e+00
6.705	-1.0000000000e-04	3.7349553805e-21	0.0000000000e+00
6.71	-1.0000000000e-04	3.7655948639e-21	0.0000000000e+00
6.715	-1.0000000000e-04	3.7752518521e-21	0.0000000000e+00
6.72	-1.0000000000e-04	3.8045679441e-21	0.0000000000e+00
6.725	-1.0000000000e-04	3.8364579878e-21	0.0000000000e+00
6.73	-1.0000000000e-04	3.8468799616e-21	0.0000000000e+00
6.735	-1.0000000000e-04	3.9029430995e-21	0.0000000000e+00
6.74	-1.0000000000e-04	3.9365133901e-21	0.0000000000e+00
6.745	-1.0000000000e-04	3.9519246598e-21	0.0000000000e+00
6.75	-1.0000000000e-04	3.9554446996e-21	0.0000000000e+00
6.755	-1.0000000000e-04	3.9808321379e-21	0.0000000000e+00
6.76	-1.0000000000e-04	3.9868121677e-21	0.0000000000e+00
6.765	-1.0000000000e-04	3.9982626133e-21	0.0000000000e+00
6.77	-1.0000000000e-04	4.0195964711e-21	0.0000000000e+00
6.775	-1.0000000000e-04	4.0088958769e-21	0.0000000000e+00
6.78	-1.0000000000e-04	4.0422594032e-21	0.0000000000e+00
6.785	-1.0000000000e-04	4.0774565887e-21	0.0000000000e+00
6.79	-1.0000000000e-04	4.1256251284e-21	0.0000000000e+00
6.795	-1.0000000000e-04	4.1626633123e-21	0.0000000000e+00
6.8	-1.0000000000e-04	4.2005387806e-21	0.0000000000e+00
6.805	-1.0000000000e-04	4.2170177070e-21	0.0000000000e+00
6.81	-1.0000000000e-04	4.2418287277e-21	0.0000000000e+00
6.815	-1.0000000000e-04	4.2985300675e-21	0.0000000000e+00
6.82	-1.0000000000e-04	4.3293525652e-21	0.0000000000e+00
6.825	-1.0000000000e-04	4.3408845577e-21	0.0000000000e+00
6.83	-1.0000000000e-04	4.3822831467e-21	0.0000000000e+00
6.835	-1.0000000000e-04	4.4257354984e-21	0.0000000000e+00
6.84	-1.0000000000e-04	4.4416461255e-21	0.0000000000e+00
6.845	-1.0000000000e-04	4.4709127489e-21	0.0000000000e+00
6.85	-1.0000000000e-04	4.4970434091e-21	0.0000000000e+00
6.855	-1.0000000000e-04	4.5096340884e-21	0.0000000000e+00
6.86	-1.0000000000e-04	4.5001924908e-21	0.0000000000e+00
6.865	-1.0000000000e-04	4.5268194595e-21	0.0000000000e+00
6.87	-1.0000000000e-04	4.5392102528e-21	0.0000000000e+00
6.875	-1.0000000000e-04	4.5570981227e-21	0.0000000000e+00
6.88	-1.0000000000e-04	4.5894521334e-21	0.0000000000e+00
6.885	-1.0000000000e-04	4.6143219946e-21	0.0000000000e+00
6.89	-1.0000000000e-04	4.6458078903e-21	0.0000000000e+00
6.895	-1.0000000000e-04	4.7046615079e-21	0.0000000000e+00
6.9	-1.0000000000e-04	4.7463252992e-21	0.0000000000e+00
6.905	-1.0000000000e-04	4.7751098232e-21	0.0000000000e+00
6.91	-1.0000000000e-04	4.7888521563e-21	0.0000000000e+00
6.915	-1.0000000000e-04	4.8196571771e-21	0.0000000000e+00
6.92	-1.0000000000e-04	4.8562913174e-21	0.0000000000e+00
6.925	-1.0000000000e-04	4.8846281137e-21	0.0000000000e+00
6.93	-1.0000000000e-04	4.9155314766e-21	0.0000000000e+00
6.935	-1.0000000000e-04	4.9386179072e-21	0.0000000000e+00
6.94	-1.0000000000e-04	4.9679532359e-21	0.0000000000e+00
6.945	-1.0000000000e-04	5.0119391957e-21	0.0000000000e+00
6.95	-1.0000000000e-04	5.0492708461e-21	0.0000000000e+00
6.955	-1.0000000000e-04	5.0790593363e-21	0.0000000000e+00
6.96	-1.0000000000e-04	5.1231861811e-21	0.0000000000e+00
6.965	-1.0000000000e-04	5.1504759622e-21	0.0000000000e+00
6.97	-1.0000000000e-04	5.2043988462e-21	0.0000000000e+00
6.975	-1.0000000000e-04	5.2326548817e-21	0.0000000000e+00
6.98	-1.0000000000e-04	5.2543875416e-21	0.0000000000e+00
6.985	-1.0000000000e-04	5.2763960058e-21	0.0000000000e+00
6.99	-1.0000000000e-04	5.3282348619e-21	0.0000000000e+00
6.995	-1.0000000000e-04	5.3593361048e-21	0.0000000000e+00
7	-1.0000000000e-04	5.3969958220e-21	0.0000000000e+00
7.005	-1.0000000000e-04	5.4435550030e-21	0.0000000000e+00
7.01	-1.0000000000e-04	5.5006132222e-21	0.0000000000e+00
7.015	-1.0000000000e-04	5.5466191379e-21	0.0000000000e+00
7.02	-1.0000000000e-04	5.5809616614e-21	0.0000000000e+00
7.025	-1.0000000000e-04	5.6419144446e-21	0.0000000000e+00
7.03	-1.0000000000e-04	5.6415361537e-21	0.0000000000e+00
7.035	-1.0000000000e-04	5.6932194705e-21	0.0000000000e+00
7.04	-1.0000000000e-04	5.7690343562e-21	0.0000000000e+00
7.045	-1.0000000000e-04	5.7915712119e-21	0.0000000000e+00
7.05	-1.0000000000e-04	5.8212133014e-21	0.0000000000e+00
7.055	-1.0000000000e-04	5.8859240015e-21	0.0000000000e+00
7.06	-1.0000000000e-04	5.9073374170e-21	0.0000000000e+00
7.065	-1.0000000000e-04	5.9489912097e-21	0.0000000000e+00
7.07	-1.0000000000e-04	5.9889983289e-21	0.0000000000e+00
7.075	-1.0000000000e-04	6.0319381371e-21	0.0000000000e+00
7.08	-1.0000000000e-04	6.0730916933e-21	0.0000000000e+00
7.085	-1.0000000000e-04	6.1351906062e-21	0.0000000000e+00
7.09	-1.0000000000e-04	6.1961952400e-21	0.0000000000e+00
7.095	-1.0000000000e-04	6.2256059186e-21	0.0000000000e+00
7.1	-1.0000000000e-04	6.2677524178e-21	0.0000000000e+00
7.105	-1.0000000000e-04	6.3018201821e-21	0.0000000000e+00
7.11	-1.0000000000e-04	6.3534324947e-21	0.0000000000e+00
7.115	-1.0000000000e-04	6.4016550838e-21	0.0000000000e+00
7.12	-1.0000000000e-04	6.4614665781e-21	0.0000000000e+00
7.125	-1.0000000000e-04	6.5248084035e-21	0.0000000000e+00
7.13	-1.0000000000e-04	6.5817070497e-21	0.0000000000e+00
7.135	-1.0000000000e-04	6.6238615539e-21	0.0000000000e+00
7.14	-1.0000000000e-04	6.6788636860e-21	0.0000000000e+00
7.145	-1.0000000000e-04	6.7264226065e-21	0.0000000000e+00
7.15	-1.0000000000e-04	6.7571040074e-21	0.0000000000e+00
7.155	-1.0000000000e-04	6.8190646174e-21	0.0000000000e+00
7.16	-1.0000000000e-04	6.8786355293e-21	0.0000000000e+00
7.165	-1.0000000000e-04	6.9083675499e-21	0.0000000000e+00
7.17	-1.0000000000e-04	6.9595857083e-21	0.0000000000e+00
7.175	-1.0000000000e-04	7.0172438010e-21	0.0000000000e+00
7.18	-1.0000000000e-04	7.0643768316e-21	0.0000000000e+00
7.185	-1.0000000000e-04	7.1153042435e-21	0.0000000000e+00
7.19	-1.0000000000e-04	7.1714327059e-21	0.0000000000e+00
7.195	-1.0000000000e-04	7.1978629345e-21	0.0000000000e+00
7.2	-1.0000000000e-04	7.2400842404e-21	0.0000000000e+00
7.205	-1.0000000000e-04	7.2823156150e-21	0.0000000000e+00
7.21	-1.0000000000e-04	7.3413079311e-21	0.0000000000e+00
7.215	-1.0000000000e-04	7.3916320860e-21	0.0000000000e+00
7.22	-1.0000000000e-04	7.4499407123e-21	0.0000000000e+00
7.225	-1.0000000000e-04	7.4906881995e-21	0.0000000000e+00
7.23	-1.0000000000e-04	7.5448150277e-21	0.0000000000e+00
7.235	-1.0000000000e-04	7.6075471542e-21	0.0000000000e+00
7.24	-1.0000000000e-04	7.6337018219e-21	0.0000000000e+00
7.245	-1.0000000000e-04	7.6740775286e-21	0.0000000000e+00
7.25	-1.0000000000e-04	7.7085315473e-21	0.0000000000e+00
7.255	-1.0000000000e-04	7.7694263928e-21	0.0000000000e+00
7.26	-1.0000000000e-04	7.8362187684e-21	0.0000000000e+00
7.265	-1.0000000000e-04	7.8907116678e-21	0.0000000000e+00
7.27	-1.0000000000e-04	7.9591785755e-21	0.0000000000e+00
7.275	-1.0000000000e-04	7.9978324169e-21	0.0000000000e+00
7.28	-1.0000000000e-04	8.0299555914e-21	0.0000000000e+00
7.285	-1.0000000000e-04	8.0783367105e-21	0.0000000000e+00
7.29	-1.0000000000e-04	8.1239967758e-21	0.0000000000e+00
7.295	-1.0000000000e-04	8.1719040610e-21	0.0000000000e+00
7.3	-1.0000000000e-04	8.2122194742e-21	0.0000000000e+00
7.305	-1.0000000000e-04	8.2638187340e-21	0.0000000000e+00
7.31	-1.0000000000e-04	8.2724764082e-21	0.0000000000e+00
7.315	-1.0000000000e-04	8.3292152724e-21	0.0000000000e+00
7.32	-1.0000000000e-04	8.3772071052e-21	0.0000000000e+00
7.325	-1.0000000000e-04	8.3937215803e-21	0.0000000000e+00
7.33	-1.0000000000e-04	8.4144223070e-21	0.0000000000e+00
7.335	-1.0000000000e-04	8.4541108211e-21	0.0000000000e+00
7.34	-1.0000000000e-04	8.5138907811e-21	0.0000000000e+00
7.345	-1.0000000000e-04	8.5420164137e-21	0.0000000000e+00
7.35	-1.0000000000e-04	8.5656549428e-21	0.0000000000e+00
7.355	-1.0000000000e-04	8.5961712161e-21	0.0000000000e+00
7.36	-1.0000000000e-04	8.6457197834e-21	0.0000000000e+00
7.365	-1.0000000000e-04	8.6854887863e-21	0.0000000000e+00
7.37	-1.0000000000e-04	8.7410861649e-21	0.0000000000e+00
7.375	-1.0000000000e-04	8.8158770938e-21	0.0000000000e+00
7.38	-1.0000000000e-04	8.8641296408e-21	0.0000000000e+00
7.385	-1.0000000000e-04	8.9283848953e-21	0.0000000000e+00
7.39	-1.0000000000e-04	8.9553600705e-21	0.0000000000e+00
7.395	-1.0000000000e-04	8.9700528461e-21	0.0000000000e+00
7.4	-1.0000000000e-04	9.0194485316e-21	0.0000000000e+00
7.405	-1.0000000000e-04	9.0686048833e-21	0.0000000000e+00
7.41	-1.0000000000e-04	9.1054473141e-21	0.0000000000e+00
7.415	-1.0000000000e-04	9.1259262237e-21	0.0000000000e+00
7.42	-1.0000000000e-04	9.1613476252e-21	0.0000000000e+00
7.425	-1.0000000000e-04	9.2088842031e-21	0.0000000000e+00
7.43	-1.0000000000e-04	9.2372186574e-21	0.0000000000e+00
7.435	-1.0000000000e-04	9.2668302261e-21	0.0000000000e+00
7.44	-1.0000000000e-04	9.2786051883e-21	0.0000000000e+00
7.445	-1.0000000000e-04	9.3011555959e-21	0.0000000000e+00
7.45	-1.0000000000e-04	9.3352749684e-21	0.0000000000e+00
7.455	-1.0000000000e-04	9.3608717067e-21	0.0000000000e+00
7.46	-1.0000000000e-04	9.4131156711e-21	0.0000000000e+00
7.465	-1.0000000000e-04	9.4452943154e-21	0.0000000000e+00
7.47	-1.0000000000e-04	9.4648683354e-21	0.0000000000e+00
7.475	-1.0000000000e-04	9.5038523078e-21	0.0000000000e+00
7.48	-1.0000000000e-04	9.5321537319e-21	0.0000000000e+00
7.485	-1.0000000000e-04	9.5802305760e-21	0.0000000000e+00
7.49	-1.0000000000e-04	9.6058399839e-21	0.0000000000e+00
7.495	-1.0000000000e-04	9.6227605595e-21	0.0000000000e+00
7.5	-1.0000000000e-04	9.6574249536e-21	0.0000000000e+00
7.505	-1.0000000000e-04	9.6278265525e-21	0.0000000000e+00
7.51	-1.0000000000e-04	9.5906257537e-21	0.0000000000e+00
7.515	-1.0000000000e-04	9.5572845704e-21	0.0000000000e+00
7.52	-1.0000000000e-04	9.5049374403e-21	0.0000000000e+00
7.525	-1.0000000000e-04	9.4766662785e-21	0.0000000000e+00
7.53	-1.0000000000e-04	9.4446691066e-21	0.0000000000e+00
7.535	-1.0000000000e-04	9.4348479738e-21	0.0000000000e+00
7.54	-1.0000000000e-04	9.4196428496e-21	0.0000000000e+00
7.545	-1.0000000000e-04	9.4018841772e-21	0.0000000000e+00
7.55	-1.0000000000e-04	9.3574915519e-21	0.0000000000e+00
7.555	-1.0000000000e-04	9.3237603252e-21	0.0000000000e+00
7.56	-1.0000000000e-04	9.2855477615e-21	0.0000000000e+00
7.565	-1.0000000000e-04	9.2768059816e-21	0.0000000000e+00
7.57	-1.0000000000e-04	9.2472711382e-21	0.0000000000e+00
7.575	-1.0000000000e-04	9.2362060292e-21	0.0000000000e+00
7.58	-1.0000000000e-04	9.2002826970e-21	0.0000000000e+00
7.585	-1.0000000000e-04	9.1733620980e-21	0.0000000000e+00
7.59	-1.0000000000e-04	9.1381963483e-21	0.0000000000e+00
7.595	-1.0000000000e-04	9.1043110828e-21	0.0000000000e+00
7.6	-1.0000000000e-04	9.0766859280e-21	0.0000000000e+00
7.605	-1.0000000000e-04	9.0370854583e-21	0.0000000000e+00
7.61	-1.0000000000e-04	9.0047324503e-21	0.0000000000e+00
7.615	-1.0000000000e-04	8.9577098010e-21	0.0000000000e+00
7.62	-1.0000000000e-04	8.9164745938e-21	0.0000000000e+00
7.625	-1.0000000000e-04	8.8781068979e-21	0.0000000000e+00
7.63	-1.0000000000e-04	8.8578899334e-21	0.0000000000e+00
7.635	-1.0000000000e-04	8.8351692706e-21	0.0000000000e+00
7.64	-1.0000000000e-04	8.7979912426e-21	0.0000000000e+00
7.645	-1.0000000000e-04	8.7852661559e-21	0.0000000000e+00
7.65	-1.0000000000e-04	8.7788709598e-21	0.0000000000e+00
7.655	-1.0000000000e-04	8.7596052988e-21	0.0000000000e+00
7.66	-1.0000000000e-04	8.7327260595e-21	0.0000000000e+00
7.665	-1.0000000000e-04	8.7097982088e-21	0.0000000000e+00
7.67	-1.0000000000e-04	8.6826031323e-21	0.0000000000e+00
7.675	-1.0000000000e-04	8.6316704394e-21	0.0000000000e+00
7.68	-1.0000000000e-04	8.6166811025e-21	0.0000000000e+00
7.685	-1.0000000000e-04	8.5789484934e-21	0.0000000000e+00
7.69	-1.0000000000e-04	8.5387589047e-21	0.0000000000e+00
7.695	-1.0000000000e-04	8.5266729168e-21	0.0000000000e+00
7.7	-1.0000000000e-04	8.4955740454e-21	0.0000000000e+00
7.705	-1.0000000000e-04	8.4764483732e-21	0.0000000000e+00
7.71	-1.0000000000e-04	8.4391380420e-21	0.0000000000e+00
7.715	-1.0000000000e-04	8.4292045840e-21	0.0000000000e+00
7.72	-1.0000000000e-04	8.3785254208e-21	0.0000000000e+00
7.725	-1.0000000000e-04	8.3328962025e-21	0.0000000000e+00
7.73	-1.0000000000e-04	8.3255534657e-21	0.0000000000e+00
7.735	-1.0000000000e-04	8.2742502555e-21	0.0000000000e+00
7.74	-1.0000000000e-04	8.2389355835e-21	0.0000000000e+00
7.745	-1.0000000000e-04	8.2152861325e-21	0.0000000000e+00
7.75	-1.0000000000e-04	8.1890683669e-21	0.0000000000e+00
7.755	-1.0000000000e-04	8.1515359515e-21	0.0000000000e+00
7.76	-1.0000000000e-04	8.1266216223e-21	0.0000000000e+00
7.765	-1.0000000000e-04	8.1005720942e-21	0.0000000000e+00
7.77	-1.0000000000e-04	8.0793150604e-21	0.0000000000e+00
7.775	-1.0000000000e-04	8.0714221889e-21	0.0000000000e+00
7.78	-1.0000000000e-04	8.0471742386e-21	0.0000000000e+00
7.785	-1.0000000000e-04	8.0216899200e-21	0.0000000000e+00
7.79	-1.0000000000e-04	8.0067102233e-21	0.0000000000e+00
7.795	-1.0000000000e-04	7.9560602495e-21	0.0000000000e+00
7.8	-1.0000000000e-04	7.9257708608e-21	0.0000000000e+00
7.805	-1.0000000000e-04	7.9232508528e-21	0.0000000000e+00
7.81	-1.0000000000e-04	7.9126391422e-21	0.0000000000e+00
7.815	-1.0000000000e-04	7.8682278365e-21	0.0000000000e+00
7.82	-1.0000000000e-04	7.8366100453e-21	0.0000000000e+00
7.825	-1.0000000000e-04	7.8108057706e-21	0.0000000000e+00
7.83	-1.0000000000e-04	7.7888167146e-21	0.0000000000e+00
7.835	-1.0000000000e-04	7.7724545644e-21	0.0000000000e+00
7.84	-1.0000000000e-04	7.7635825777e-21	0.0000000000e+00
7.845	-1.0000000000e-04	7.7548328907e-21	0.0000000000e+00
7.85	-1.0000000000e-04	7.7202129921e-21	0.0000000000e+00
7.855	-1.0000000000e-04	7.7136300758e-21	0.0000000000e+00
7.86	-1.0000000000e-04	7.7252258662e-21	0.0000000000e+00
7.865	-1.0000000000e-04	7.7040632796e-21	0.0000000000e+00
7.87	-1.0000000000e-04	7.6870860764e-21	0.0000000000e+00
7.875	-1.0000000000e-04	7.6800781169e-21	0.0000000000e+00
7.88	-1.0000000000e-04	7.6598166619e-21	0.0000000000e+00
7.885	-1.0000000000e-04	7.6566903195e-21	0.0000000000e+00
7.89	-1.0000000000e-04	7.6219815610e-21	0.0000000000e+00
7.895	-1.0000000000e-04	7.5854245782e-21	0.0000000000e+00
7.9	-1.0000000000e-04	7.5648284392e-21	0.0000000000e+00
7.905	-1.0000000000e-04	7.5684078208e-21	0.0000000000e+00
7.91	-1.0000000000e-04	7.5428270565e-21	0.0000000000e+00
7.915	-1.0000000000e-04	7.5422623750e-21	0.0000000000e+00
7.92	-1.0000000000e-04	7.5167096972e-21	0.0000000000e+00
7.925	-1.0000000000e-04	7.4875476756e-21	0.0000000000e+00
7.93	-1.0000000000e-04	7.4599596231e-21	0.0000000000e+00
7.935	-1.0000000000e-04	7.4293464367e-21	0.0000000000e+00
7.94	-1.0000000000e-04	7.4270796381e-21	0.0000000000e+00
7.945	-1.0000000000e-04	7.4070739110e-21	0.0000000000e+00
7.95	-1.0000000000e-04	7.3742446117e-21	0.0000000000e+00
7.955	-1.0000000000e-04	7.3433380911e-21	0.0000000000e+00
7.96	-1.0000000000e-04	7.3288739265e-21	0.0000000000e+00
7.965	-1.0000000000e-04	7.2985717870e-21	0.0000000000e+00
7.97	-1.0000000000e-04	7.2512808783e-21	0.0000000000e+00
7.975	-1.0000000000e-04	7.2216734249e-21	0.0000000000e+00
7.98	-1.0000000000e-04	7.2238805351e-21	0.0000000000e+00
7.985	-1.0000000000e-04	7.2165258924e-21	0.0000000000e+00
7.99	-1.0000000000e-04	7.1924223557e-21	0.0000000000e+00
7.995	-1.0000000000e-04	7.1766579680e-21	0.0000000000e+00
8	-1.0000000000e-04	7.1426895359e-21	0.0000000000e+00
8.005	-1.0000000000e-04	7.1109961496e-21	0.0000000000e+00
