# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uy_initial              	Uy_final                	Uy_iters                	U_converged             	epsilon_solver          	epsilon_initial         	epsilon_final           	epsilon_iters           	epsilon_converged       	k_solver                	k_initial               	k_final                 	k_iters                 	k_converged             	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
1.84                    	smoothSolver	2.0129300000000000e-03	1.7954899999999999e-06	3	1.6145700000000001e-03	9.9994100000000002e-06	2	false	smoothSolver	1.8814600000000001e-04	9.7458400000000002e-06	1	true	smoothSolver	8.3812000000000003e-04	2.1406700000000001e-06	2	true	GAMG	3.4683100000000001e-03	1.4825600000000001e-04	2	true
1.845                   	smoothSolver	2.0041000000000000e-03	1.7845000000000000e-06	3	1.6090300000000000e-03	9.9401800000000004e-06	2	false	smoothSolver	1.8762800000000001e-04	9.7557200000000002e-06	1	true	smoothSolver	8.3726400000000000e-04	2.1294400000000001e-06	2	true	GAMG	3.2553000000000000e-03	1.4479400000000001e-04	2	true
1.85                    	smoothSolver	1.9946999999999999e-03	1.7742200000000000e-06	3	1.6026500000000000e-03	9.8969300000000005e-06	2	false	smoothSolver	1.8708900000000001e-04	9.6967899999999994e-06	1	true	smoothSolver	8.3630300000000005e-04	2.1950799999999998e-06	2	true	GAMG	3.2249300000000000e-03	1.4333600000000001e-04	2	true
1.855                   	smoothSolver	7.1531199999999998e-03	1.6150600000000000e-06	4	7.0880700000000001e-03	1.7998699999999999e-06	4	false	smoothSolver	1.8662099999999999e-04	9.7072900000000004e-06	1	true	smoothSolver	8.3519900000000001e-04	2.1785000000000000e-06	2	true	GAMG	3.8932299999999997e-01	2.8204699999999999e-02	2	true
1.86                    	smoothSolver	1.9995500000000001e-03	1.7247400000000000e-06	3	1.6271700000000000e-03	9.2353400000000006e-06	2	false	smoothSolver	1.8597899999999999e-04	9.6850499999999997e-06	1	true	smoothSolver	8.3384599999999996e-04	2.2065500000000001e-06	2	true	GAMG	4.7380199999999999e-03	1.6547099999999999e-04	3	true
1.865                   	smoothSolver	1.9645200000000000e-03	1.7485700000000001e-06	3	1.5864000000000000e-03	9.7694100000000007e-06	2	false	smoothSolver	1.8527400000000000e-04	9.6975699999999997e-06	1	true	smoothSolver	8.3244600000000003e-04	2.1654699999999999e-06	2	true	GAMG	3.3999500000000001e-03	1.6094600000000000e-04	2	true
1.87                    	smoothSolver	1.9540999999999998e-03	1.7391000000000000e-06	3	1.5830700000000000e-03	9.7218599999999998e-06	2	false	smoothSolver	1.8484299999999999e-04	9.8698600000000007e-06	1	true	smoothSolver	8.3069399999999999e-04	2.1297100000000000e-06	2	true	GAMG	3.2539800000000001e-03	1.4548000000000000e-04	2	true
1.875                   	smoothSolver	1.9435399999999999e-03	1.7297400000000000e-06	3	1.5786500000000000e-03	9.6747400000000001e-06	2	false	smoothSolver	1.8537400000000000e-04	9.8342600000000006e-06	1	true	smoothSolver	8.2940399999999995e-04	2.0831999999999998e-06	2	true	GAMG	3.3423099999999998e-03	1.5597899999999999e-04	2	true
1.88                    	smoothSolver	7.1183100000000001e-03	1.5853300000000001e-06	4	7.0654100000000003e-03	1.7826300000000001e-06	4	false	smoothSolver	1.8552200000000000e-04	9.7429600000000003e-06	1	true	smoothSolver	8.2809699999999997e-04	2.0717600000000000e-06	2	true	GAMG	3.8915899999999998e-01	2.8139200000000000e-02	2	true
1.885                   	smoothSolver	1.9463300000000000e-03	1.6793899999999999e-06	3	1.6033000000000000e-03	9.0263899999999998e-06	2	false	smoothSolver	1.8524500000000001e-04	9.7047799999999993e-06	1	true	smoothSolver	8.2724199999999995e-04	2.0454599999999999e-06	2	true	GAMG	4.7216899999999997e-03	1.6304399999999999e-04	3	true
1.89                    	smoothSolver	1.9135900000000000e-03	1.7023700000000000e-06	3	1.5645699999999999e-03	9.5359600000000004e-06	2	false	smoothSolver	1.8488500000000000e-04	9.6496300000000003e-06	1	true	smoothSolver	8.2627299999999998e-04	2.0570899999999999e-06	2	true	GAMG	3.1751800000000001e-03	1.3898000000000000e-04	2	true
1.895                   	smoothSolver	1.9035600000000001e-03	1.6946099999999999e-06	3	1.5602100000000000e-03	9.4824799999999997e-06	2	false	smoothSolver	1.8445800000000000e-04	9.6145999999999994e-06	1	true	smoothSolver	8.2485999999999996e-04	2.0909700000000000e-06	2	true	GAMG	3.1151000000000000e-03	1.3446199999999999e-04	2	true
1.9                     	smoothSolver	1.8945699999999999e-03	1.6867900000000000e-06	3	1.5553100000000001e-03	9.4340300000000002e-06	2	false	smoothSolver	1.8380299999999999e-04	9.5602300000000008e-06	1	true	smoothSolver	8.2436399999999996e-04	2.0754500000000002e-06	2	true	GAMG	3.0913500000000001e-03	1.3339499999999999e-04	2	true
1.905                   	smoothSolver	7.0943000000000004e-03	1.5574900000000001e-06	4	7.0479100000000001e-03	1.7662400000000000e-06	4	false	smoothSolver	1.8353200000000000e-04	9.5131299999999992e-06	1	true	smoothSolver	8.2406799999999996e-04	2.0653800000000000e-06	2	true	GAMG	3.8960800000000001e-01	2.8044300000000001e-02	2	true
1.91                    	smoothSolver	1.8986000000000001e-03	1.6372400000000000e-06	3	1.5829800000000001e-03	8.8404600000000001e-06	2	false	smoothSolver	1.8413300000000001e-04	9.4486600000000004e-06	1	true	smoothSolver	8.2324000000000004e-04	2.0582900000000000e-06	2	true	GAMG	4.6686100000000001e-03	1.6185300000000000e-04	3	true
1.915                   	smoothSolver	1.8684999999999999e-03	1.6614600000000001e-06	3	1.5396900000000000e-03	9.2879199999999993e-06	2	false	smoothSolver	1.8537999999999999e-04	9.3582699999999994e-06	1	true	smoothSolver	8.2283100000000000e-04	2.0443999999999999e-06	2	true	GAMG	3.0638100000000001e-03	1.3262199999999999e-04	2	true
1.92                    	smoothSolver	1.8593800000000001e-03	1.6523900000000000e-06	3	1.5351600000000000e-03	9.2320700000000005e-06	2	false	smoothSolver	1.8600700000000000e-04	9.2896000000000000e-06	1	true	smoothSolver	8.2306199999999995e-04	2.0362300000000001e-06	2	true	GAMG	3.0188900000000002e-03	1.2835599999999999e-04	2	true
1.925                   	smoothSolver	1.8501900000000000e-03	1.6431300000000000e-06	3	1.5301300000000000e-03	9.1800300000000006e-06	2	false	smoothSolver	1.8625400000000001e-04	9.2739200000000008e-06	1	true	smoothSolver	8.2327699999999997e-04	2.0333200000000002e-06	2	true	GAMG	3.0093300000000002e-03	1.2711800000000001e-04	2	true
1.93                    	smoothSolver	7.0734600000000002e-03	1.5310100000000001e-06	4	7.0314599999999998e-03	1.7539700000000001e-06	4	false	smoothSolver	1.8640400000000001e-04	9.2666799999999992e-06	1	true	smoothSolver	8.2314499999999995e-04	2.0270499999999999e-06	2	true	GAMG	3.9041799999999999e-01	2.7947799999999998e-02	2	true
1.935                   	smoothSolver	1.8542000000000001e-03	1.5929799999999999e-06	3	1.5604799999999999e-03	8.6620200000000008e-06	2	false	smoothSolver	1.8631100000000001e-04	9.2569900000000006e-06	1	true	smoothSolver	8.2266700000000002e-04	1.9992899999999998e-06	2	true	GAMG	4.6858000000000004e-03	1.5904200000000000e-04	3	true
1.94                    	smoothSolver	1.8229900000000000e-03	1.6152499999999999e-06	3	1.5153100000000000e-03	9.0293300000000005e-06	2	false	smoothSolver	1.8613200000000001e-04	9.2455199999999995e-06	1	true	smoothSolver	8.2129100000000003e-04	1.9857700000000001e-06	2	true	GAMG	3.2618199999999999e-03	1.2788000000000000e-04	2	true
1.945                   	smoothSolver	1.8140500000000000e-03	1.6079900000000000e-06	3	1.5109600000000000e-03	8.9765499999999996e-06	2	false	smoothSolver	1.8563499999999999e-04	9.2204999999999992e-06	1	true	smoothSolver	8.1992899999999995e-04	1.9637200000000001e-06	2	true	GAMG	3.1974600000000001e-03	1.2577800000000000e-04	2	true
1.95                    	smoothSolver	1.8046700000000000e-03	1.6009400000000000e-06	3	1.5062100000000000e-03	8.9300499999999993e-06	2	false	smoothSolver	1.8472200000000001e-04	9.1876300000000003e-06	1	true	smoothSolver	8.1867099999999998e-04	1.9552200000000001e-06	2	true	GAMG	3.0182700000000000e-03	1.2107300000000000e-04	2	true
1.955                   	smoothSolver	7.0600699999999999e-03	1.5043700000000000e-06	4	7.0145399999999997e-03	1.7428500000000000e-06	4	false	smoothSolver	1.8390299999999999e-04	9.1666600000000004e-06	1	true	smoothSolver	8.1769199999999996e-04	1.9528700000000000e-06	2	true	GAMG	3.9030900000000002e-01	2.7864199999999999e-02	2	true
1.96                    	smoothSolver	1.8123499999999999e-03	1.5527000000000000e-06	3	1.5366100000000001e-03	8.4653399999999995e-06	2	false	smoothSolver	1.8354400000000000e-04	9.1448900000000005e-06	1	true	smoothSolver	8.1675200000000002e-04	1.9513799999999999e-06	2	true	GAMG	4.6862900000000001e-03	1.5815800000000001e-04	3	true
1.965                   	smoothSolver	1.7807900000000000e-03	1.5765099999999999e-06	3	1.4927300000000001e-03	8.7833100000000001e-06	2	false	smoothSolver	1.8316500000000000e-04	9.1136800000000008e-06	1	true	smoothSolver	8.1558499999999996e-04	1.9477099999999999e-06	2	true	GAMG	3.1554399999999998e-03	1.2194200000000001e-04	2	true
1.97                    	smoothSolver	1.7713799999999999e-03	1.5682800000000000e-06	3	1.4887500000000001e-03	8.7390700000000003e-06	2	false	smoothSolver	1.8273100000000000e-04	9.1979799999999993e-06	1	true	smoothSolver	8.1397800000000003e-04	1.9160599999999999e-06	2	true	GAMG	3.0791500000000001e-03	1.1739200000000000e-04	2	true
1.975                   	smoothSolver	1.7636300000000000e-03	1.5594700000000001e-06	3	1.4841399999999999e-03	8.6911200000000002e-06	2	false	smoothSolver	1.8207999999999999e-04	9.2284999999999998e-06	1	true	smoothSolver	8.1322700000000003e-04	1.9444700000000002e-06	2	true	GAMG	3.2856000000000001e-03	1.1877300000000000e-04	2	true
1.98                    	smoothSolver	7.0537600000000001e-03	9.8794900000000002e-06	3	7.0021299999999996e-03	1.7286000000000001e-06	4	false	smoothSolver	1.8132700000000001e-04	9.2385300000000001e-06	1	true	smoothSolver	8.1362399999999999e-04	1.9751400000000002e-06	2	true	GAMG	3.9041900000000002e-01	2.7777699999999999e-02	2	true
1.985                   	smoothSolver	1.7676800000000000e-03	1.5160300000000000e-06	3	1.5105699999999999e-03	8.2453900000000000e-06	2	false	smoothSolver	1.8058700000000001e-04	9.2743399999999997e-06	1	true	smoothSolver	8.1461900000000004e-04	1.9755800000000001e-06	2	true	GAMG	4.6931000000000004e-03	1.5805999999999999e-04	3	true
1.99                    	smoothSolver	1.7397599999999999e-03	1.5358300000000000e-06	3	1.4699699999999999e-03	8.5593800000000000e-06	2	false	smoothSolver	1.7981599999999999e-04	9.2185300000000003e-06	1	true	smoothSolver	8.1505700000000000e-04	2.0043500000000001e-06	2	true	GAMG	3.2020700000000000e-03	1.0400400000000000e-04	2	true
1.995                   	smoothSolver	1.7331700000000000e-03	1.5279600000000000e-06	3	1.4652599999999999e-03	8.5026900000000001e-06	2	false	smoothSolver	1.7902900000000001e-04	9.0833800000000004e-06	1	true	smoothSolver	8.1535899999999998e-04	1.9831999999999999e-06	2	true	GAMG	3.5742800000000000e-03	1.5267800000000000e-04	2	true
2                       	smoothSolver	1.7233299999999999e-03	1.5176099999999999e-06	3	1.4604100000000001e-03	8.4621300000000002e-06	2	false	smoothSolver	1.7784699999999999e-04	9.0107699999999998e-06	1	true	smoothSolver	8.1543000000000002e-04	1.9865500000000001e-06	2	true	GAMG	3.2071800000000000e-03	1.1126100000000000e-04	2	true
2.005                   	smoothSolver	7.0445000000000004e-03	9.7321699999999994e-06	3	6.9916700000000002e-03	1.7171499999999999e-06	4	false	smoothSolver	1.7636700000000000e-04	8.9510499999999996e-06	1	true	smoothSolver	8.1502799999999998e-04	1.9779300000000001e-06	2	true	GAMG	3.9086300000000002e-01	2.7711099999999999e-02	2	true
2.01                    	smoothSolver	1.7259000000000000e-03	1.4697900000000000e-06	3	1.4859599999999999e-03	8.0339900000000006e-06	2	false	smoothSolver	1.7482000000000001e-04	8.8932100000000005e-06	1	true	smoothSolver	8.1421000000000000e-04	1.9687599999999998e-06	2	true	GAMG	4.6291600000000002e-03	1.5661800000000000e-04	3	true
2.015                   	smoothSolver	1.6988600000000000e-03	1.4912499999999999e-06	3	1.4453700000000001e-03	8.3310399999999998e-06	2	false	smoothSolver	1.7353099999999999e-04	8.8991900000000004e-06	1	true	smoothSolver	8.1346299999999995e-04	1.9711200000000002e-06	2	true	GAMG	3.2364500000000001e-03	1.0916200000000000e-04	2	true
2.02                    	smoothSolver	1.6930100000000000e-03	1.4842400000000000e-06	3	1.4404800000000001e-03	8.2777799999999992e-06	2	false	smoothSolver	1.7229999999999999e-04	8.7944800000000005e-06	1	true	smoothSolver	8.1264000000000000e-04	2.0111199999999998e-06	2	true	GAMG	2.9327899999999998e-03	1.0777000000000001e-04	2	true
2.025                   	smoothSolver	1.6853800000000000e-03	1.4756999999999999e-06	3	1.4354700000000001e-03	8.2303899999999993e-06	2	false	smoothSolver	1.7110800000000000e-04	8.7589100000000008e-06	1	true	smoothSolver	8.1178999999999995e-04	2.0042799999999999e-06	2	true	GAMG	2.9278300000000002e-03	1.0912900000000000e-04	2	true
2.03                    	smoothSolver	7.0304199999999999e-03	9.6058000000000004e-06	3	6.9807799999999998e-03	1.7054800000000001e-06	4	false	smoothSolver	1.7012700000000001e-04	8.7019000000000005e-06	1	true	smoothSolver	8.1145100000000003e-04	2.0005199999999999e-06	2	true	GAMG	3.9071099999999997e-01	2.7693200000000001e-02	2	true
2.035                   	smoothSolver	1.6853700000000001e-03	1.4307999999999999e-06	3	1.4601600000000001e-03	7.8453099999999999e-06	2	false	smoothSolver	1.6926199999999999e-04	8.6290800000000004e-06	1	true	smoothSolver	8.1090899999999996e-04	1.9858300000000001e-06	2	true	GAMG	4.7045600000000000e-03	4.6613200000000002e-04	2	true
2.04                    	smoothSolver	1.6597300000000001e-03	1.4487400000000000e-06	3	1.4198100000000001e-03	8.1075699999999997e-06	2	false	smoothSolver	1.6839599999999999e-04	8.5136600000000001e-06	1	true	smoothSolver	8.1042400000000002e-04	1.9831799999999998e-06	2	true	GAMG	3.1036900000000001e-03	1.1783400000000000e-04	2	true
2.045                   	smoothSolver	1.6501700000000001e-03	1.4389399999999999e-06	3	1.4153099999999999e-03	8.0550300000000004e-06	2	false	smoothSolver	1.6752499999999999e-04	8.4465299999999999e-06	1	true	smoothSolver	8.0946000000000002e-04	1.9824899999999998e-06	2	true	GAMG	2.9343699999999999e-03	1.0482600000000000e-04	2	true
2.05                    	smoothSolver	1.6411500000000001e-03	1.4285599999999999e-06	3	1.4100899999999999e-03	8.0106799999999997e-06	2	false	smoothSolver	1.6663999999999999e-04	8.3855800000000001e-06	1	true	smoothSolver	8.0860700000000003e-04	2.0022800000000002e-06	2	true	GAMG	2.9235900000000002e-03	9.8034499999999998e-05	2	true
2.055                   	smoothSolver	7.0133499999999998e-03	9.4782700000000000e-06	3	6.9675400000000004e-03	1.6956600000000001e-06	4	false	smoothSolver	1.6587000000000001e-04	8.3236799999999999e-06	1	true	smoothSolver	8.0822700000000001e-04	1.9952200000000001e-06	2	true	GAMG	3.8931500000000002e-01	2.7623700000000001e-02	2	true
2.06                    	smoothSolver	1.6436500000000000e-03	1.3857500000000000e-06	3	1.4337200000000001e-03	7.6341099999999993e-06	2	false	smoothSolver	1.6495299999999999e-04	8.2621500000000002e-06	1	true	smoothSolver	8.0800800000000003e-04	1.9947700000000000e-06	2	true	GAMG	4.9057399999999996e-03	1.5927700000000001e-04	3	true
2.065                   	smoothSolver	1.6217200000000001e-03	1.4072300000000000e-06	3	1.3903900000000000e-03	7.8423100000000001e-06	2	false	smoothSolver	1.6404899999999999e-04	8.2022700000000007e-06	1	true	smoothSolver	8.0787399999999998e-04	1.9922600000000001e-06	2	true	GAMG	2.7985800000000002e-03	1.0312000000000000e-04	2	true
2.07                    	smoothSolver	1.6127400000000001e-03	1.3985499999999999e-06	3	1.3847300000000000e-03	7.7862000000000001e-06	2	false	smoothSolver	1.6313300000000001e-04	8.1441200000000002e-06	1	true	smoothSolver	8.0747800000000004e-04	1.9983300000000000e-06	2	true	GAMG	2.7354100000000002e-03	9.8776299999999998e-05	2	true
2.075                   	smoothSolver	1.6036700000000000e-03	1.3896899999999999e-06	3	1.3789500000000001e-03	7.7341799999999999e-06	2	false	smoothSolver	1.6221000000000001e-04	8.0921300000000004e-06	1	true	smoothSolver	8.0734999999999997e-04	1.9902200000000001e-06	2	true	GAMG	2.7266100000000000e-03	9.8064400000000003e-05	2	true
2.08                    	smoothSolver	6.9969699999999999e-03	9.3583199999999995e-06	3	6.9580600000000003e-03	1.6838399999999999e-06	4	false	smoothSolver	1.6139099999999999e-04	8.0429700000000003e-06	1	true	smoothSolver	8.0654200000000004e-04	1.9652900000000002e-06	2	true	GAMG	3.8821200000000000e-01	2.7532200000000000e-02	2	true
2.085                   	smoothSolver	1.6021799999999999e-03	1.3442500000000001e-06	3	1.4055199999999999e-03	7.4279599999999996e-06	2	false	smoothSolver	1.6047100000000000e-04	7.9778399999999995e-06	1	true	smoothSolver	8.0501599999999998e-04	1.9472000000000002e-06	2	true	GAMG	4.5434799999999999e-03	1.5204899999999999e-04	3	true
2.09                    	smoothSolver	1.5759599999999999e-03	1.3636400000000000e-06	3	1.3614000000000000e-03	7.5926799999999996e-06	2	false	smoothSolver	1.5962800000000001e-04	7.9116000000000006e-06	1	true	smoothSolver	8.0328099999999998e-04	1.9043600000000001e-06	2	true	GAMG	2.7400900000000001e-03	9.8971600000000000e-05	2	true
2.095                   	smoothSolver	1.5671000000000001e-03	1.3554599999999999e-06	3	1.3556700000000000e-03	7.5305600000000001e-06	2	false	smoothSolver	1.5899900000000000e-04	7.8830700000000004e-06	1	true	smoothSolver	8.0139700000000003e-04	1.8953900000000000e-06	2	true	GAMG	2.9486600000000001e-03	9.9906400000000003e-05	2	true
2.1                     	smoothSolver	1.5588100000000001e-03	1.3469700000000000e-06	3	1.3499800000000000e-03	7.4623200000000002e-06	2	false	smoothSolver	1.5838399999999999e-04	7.8294100000000006e-06	1	true	smoothSolver	8.0000500000000001e-04	1.9705099999999999e-06	2	true	GAMG	2.7482399999999999e-03	9.5204299999999999e-05	2	true
2.105                   	smoothSolver	6.9964099999999998e-03	9.2547400000000008e-06	3	6.9469500000000003e-03	1.6720499999999999e-06	4	false	smoothSolver	1.5781800000000000e-04	7.7790800000000001e-06	1	true	smoothSolver	7.9820900000000003e-04	1.9408900000000001e-06	2	true	GAMG	3.8602999999999998e-01	2.7406300000000001e-02	2	true
2.11                    	smoothSolver	1.5581799999999999e-03	1.3077600000000000e-06	3	1.3783300000000001e-03	7.2347800000000000e-06	2	false	smoothSolver	1.5708399999999999e-04	7.7282000000000000e-06	1	true	smoothSolver	7.9631400000000001e-04	1.9328800000000000e-06	2	true	GAMG	4.5754999999999997e-03	1.5136500000000001e-04	3	true
2.115                   	smoothSolver	1.5318199999999999e-03	1.3208900000000001e-06	3	1.3362999999999999e-03	7.3319900000000004e-06	2	false	smoothSolver	1.5637499999999999e-04	7.6633800000000005e-06	1	true	smoothSolver	7.9439599999999995e-04	1.9863500000000000e-06	2	true	GAMG	2.8815999999999998e-03	9.6854000000000005e-05	2	true
