# Momentum        
#
# Time            	(momentum_x momentum_y momentum_z)	volume            
5.79              	(-1.0000000000e-04 -2.2839986773e-21 0.0000000000e+00)	1.0000000000e-04
5.795             	(-1.0000000000e-04 2.8224967075e-21 0.0000000000e+00)	1.0000000000e-04
5.8               	(-1.0000000000e-04 -7.0889496913e-22 0.0000000000e+00)	1.0000000000e-04
5.805             	(-1.0000000000e-04 1.4738915455e-21 0.0000000000e+00)	1.0000000000e-04
5.81              	(-1.0000000000e-04 2.4594850433e-21 0.0000000000e+00)	1.0000000000e-04
5.815             	(-1.0000000000e-04 -4.6003145133e-22 0.0000000000e+00)	1.0000000000e-04
5.82              	(-1.0000000000e-04 5.8874792770e-22 0.0000000000e+00)	1.0000000000e-04
5.825             	(-1.0000000000e-04 2.7949016013e-21 0.0000000000e+00)	1.0000000000e-04
5.83              	(-1.0000000000e-04 -1.5197782964e-21 0.0000000000e+00)	1.0000000000e-04
5.835             	(-1.0000000000e-04 -1.2186334759e-21 0.0000000000e+00)	1.0000000000e-04
5.84              	(-1.0000000000e-04 3.8483988291e-21 0.0000000000e+00)	1.0000000000e-04
5.845             	(-1.0000000000e-04 1.6554761005e-21 0.0000000000e+00)	1.0000000000e-04
5.85              	(-1.0000000000e-04 3.5017562931e-21 0.0000000000e+00)	1.0000000000e-04
5.855             	(-1.0000000000e-04 2.3178647879e-21 0.0000000000e+00)	1.0000000000e-04
5.86              	(-1.0000000000e-04 6.1914766059e-21 0.0000000000e+00)	1.0000000000e-04
5.865             	(-1.0000000000e-04 -5.2863909622e-22 0.0000000000e+00)	1.0000000000e-04
5.87              	(-1.0000000000e-04 2.7969920379e-21 0.0000000000e+00)	1.0000000000e-04
5.875             	(-1.0000000000e-04 2.4322362927e-21 0.0000000000e+00)	1.0000000000e-04
5.88              	(-1.0000000000e-04 1.0266289450e-21 0.0000000000e+00)	1.0000000000e-04
5.885             	(-1.0000000000e-04 2.0021617607e-21 0.0000000000e+00)	1.0000000000e-04
5.89              	(-1.0000000000e-04 4.5423349602e-21 0.0000000000e+00)	1.0000000000e-04
5.895             	(-1.0000000000e-04 -1.2833233443e-22 0.0000000000e+00)	1.0000000000e-04
5.9               	(-1.0000000000e-04 4.0962278620e-22 0.0000000000e+00)	1.0000000000e-04
5.905             	(-1.0000000000e-04 -3.2930173718e-22 0.0000000000e+00)	1.0000000000e-04
5.91              	(-1.0000000000e-04 5.5378672850e-21 0.0000000000e+00)	1.0000000000e-04
5.915             	(-1.0000000000e-04 1.8418581135e-21 0.0000000000e+00)	1.0000000000e-04
5.92              	(-1.0000000000e-04 1.8976869835e-21 0.0000000000e+00)	1.0000000000e-04
5.925             	(-1.0000000000e-04 4.4440196658e-21 0.0000000000e+00)	1.0000000000e-04
5.93              	(-1.0000000000e-04 4.1442604903e-21 0.0000000000e+00)	1.0000000000e-04
5.935             	(-1.0000000000e-04 5.3851068555e-21 0.0000000000e+00)	1.0000000000e-04
5.94              	(-1.0000000000e-04 6.2477113321e-22 0.0000000000e+00)	1.0000000000e-04
5.945             	(-1.0000000000e-04 5.2430493363e-22 0.0000000000e+00)	1.0000000000e-04
5.95              	(-1.0000000000e-04 2.6482845993e-21 0.0000000000e+00)	1.0000000000e-04
5.955             	(-1.0000000000e-04 6.2663699884e-21 0.0000000000e+00)	1.0000000000e-04
5.96              	(-1.0000000000e-04 2.1417687069e-21 0.0000000000e+00)	1.0000000000e-04
5.965             	(-1.0000000000e-04 2.3686338233e-21 0.0000000000e+00)	1.0000000000e-04
5.97              	(-1.0000000000e-04 9.3739119525e-23 0.0000000000e+00)	1.0000000000e-04
5.975             	(-1.0000000000e-04 3.0163102338e-21 0.0000000000e+00)	1.0000000000e-04
5.98              	(-1.0000000000e-04 3.5496201902e-21 0.0000000000e+00)	1.0000000000e-04
5.985             	(-1.0000000000e-04 3.5221600979e-21 0.0000000000e+00)	1.0000000000e-04
5.99              	(-1.0000000000e-04 7.3870975700e-23 0.0000000000e+00)	1.0000000000e-04
5.995             	(-1.0000000000e-04 1.7966780947e-21 0.0000000000e+00)	1.0000000000e-04
6                 	(-1.0000000000e-04 3.3335500620e-21 0.0000000000e+00)	1.0000000000e-04
6.005             	(-1.0000000000e-04 3.5539517103e-21 0.0000000000e+00)	1.0000000000e-04
6.01              	(-1.0000000000e-04 3.3478624160e-21 0.0000000000e+00)	1.0000000000e-04
6.015             	(-1.0000000000e-04 2.4591115497e-21 0.0000000000e+00)	1.0000000000e-04
6.02              	(-1.0000000000e-04 1.4653591148e-21 0.0000000000e+00)	1.0000000000e-04
6.025             	(-1.0000000000e-04 1.7671027561e-21 0.0000000000e+00)	1.0000000000e-04
6.03              	(-1.0000000000e-04 5.8619641151e-21 0.0000000000e+00)	1.0000000000e-04
6.035             	(-1.0000000000e-04 1.9834880744e-21 0.0000000000e+00)	1.0000000000e-04
6.04              	(-1.0000000000e-04 1.2986857505e-21 0.0000000000e+00)	1.0000000000e-04
6.045             	(-1.0000000000e-04 5.1748209888e-21 0.0000000000e+00)	1.0000000000e-04
6.05              	(-1.0000000000e-04 3.2824939925e-21 0.0000000000e+00)	1.0000000000e-04
6.055             	(-1.0000000000e-04 2.9431115195e-21 0.0000000000e+00)	1.0000000000e-04
6.06              	(-1.0000000000e-04 5.2967105823e-21 0.0000000000e+00)	1.0000000000e-04
6.065             	(-1.0000000000e-04 1.4200218588e-21 0.0000000000e+00)	1.0000000000e-04
6.07              	(-1.0000000000e-04 1.1216835212e-21 0.0000000000e+00)	1.0000000000e-04
6.075             	(-1.0000000000e-04 4.0322786262e-21 0.0000000000e+00)	1.0000000000e-04
6.08              	(-1.0000000000e-04 2.3527444271e-21 0.0000000000e+00)	1.0000000000e-04
6.085             	(-1.0000000000e-04 -2.7664256747e-21 0.0000000000e+00)	1.0000000000e-04
6.09              	(-1.0000000000e-04 1.8163256166e-21 0.0000000000e+00)	1.0000000000e-04
6.095             	(-1.0000000000e-04 6.2909085215e-21 0.0000000000e+00)	1.0000000000e-04
6.1               	(-1.0000000000e-04 5.8857764976e-21 0.0000000000e+00)	1.0000000000e-04
6.105             	(-1.0000000000e-04 5.6298471389e-21 0.0000000000e+00)	1.0000000000e-04
6.11              	(-1.0000000000e-04 1.2423935071e-21 0.0000000000e+00)	1.0000000000e-04
6.115             	(-1.0000000000e-04 4.4740873357e-22 0.0000000000e+00)	1.0000000000e-04
6.12              	(-1.0000000000e-04 3.9671087257e-21 0.0000000000e+00)	1.0000000000e-04
6.125             	(-1.0000000000e-04 3.3466579734e-21 0.0000000000e+00)	1.0000000000e-04
6.13              	(-1.0000000000e-04 2.8532460103e-21 0.0000000000e+00)	1.0000000000e-04
6.135             	(-1.0000000000e-04 3.3319438223e-21 0.0000000000e+00)	1.0000000000e-04
6.14              	(-1.0000000000e-04 3.5002798990e-21 0.0000000000e+00)	1.0000000000e-04
6.145             	(-1.0000000000e-04 2.4115570671e-21 0.0000000000e+00)	1.0000000000e-04
6.15              	(-1.0000000000e-04 3.8489506811e-21 0.0000000000e+00)	1.0000000000e-04
6.155             	(-1.0000000000e-04 -2.4840335927e-22 0.0000000000e+00)	1.0000000000e-04
6.16              	(-1.0000000000e-04 2.8720521627e-21 0.0000000000e+00)	1.0000000000e-04
6.165             	(-1.0000000000e-04 4.5471136466e-21 0.0000000000e+00)	1.0000000000e-04
6.17              	(-1.0000000000e-04 2.8287703960e-21 0.0000000000e+00)	1.0000000000e-04
6.175             	(-1.0000000000e-04 3.1464446103e-21 0.0000000000e+00)	1.0000000000e-04
6.18              	(-1.0000000000e-04 2.9738303913e-21 0.0000000000e+00)	1.0000000000e-04
6.185             	(-1.0000000000e-04 5.3410319259e-21 0.0000000000e+00)	1.0000000000e-04
6.19              	(-1.0000000000e-04 3.7555962648e-21 0.0000000000e+00)	1.0000000000e-04
6.195             	(-1.0000000000e-04 3.3841611570e-21 0.0000000000e+00)	1.0000000000e-04
6.2               	(-1.0000000000e-04 4.5089060392e-21 0.0000000000e+00)	1.0000000000e-04
6.205             	(-1.0000000000e-04 6.6031088541e-21 0.0000000000e+00)	1.0000000000e-04
6.21              	(-1.0000000000e-04 2.7225588063e-22 0.0000000000e+00)	1.0000000000e-04
6.215             	(-1.0000000000e-04 2.5513785630e-21 0.0000000000e+00)	1.0000000000e-04
6.22              	(-1.0000000000e-04 1.8818662343e-21 0.0000000000e+00)	1.0000000000e-04
6.225             	(-1.0000000000e-04 3.9341793506e-21 0.0000000000e+00)	1.0000000000e-04
6.23              	(-1.0000000000e-04 3.0731136818e-21 0.0000000000e+00)	1.0000000000e-04
6.235             	(-1.0000000000e-04 7.7529477091e-22 0.0000000000e+00)	1.0000000000e-04
6.24              	(-1.0000000000e-04 6.9490839700e-21 0.0000000000e+00)	1.0000000000e-04
6.245             	(-1.0000000000e-04 7.0452044601e-21 0.0000000000e+00)	1.0000000000e-04
6.25              	(-1.0000000000e-04 5.1800108276e-21 0.0000000000e+00)	1.0000000000e-04
6.255             	(-1.0000000000e-04 4.3106230262e-21 0.0000000000e+00)	1.0000000000e-04
6.26              	(-1.0000000000e-04 4.0520327174e-21 0.0000000000e+00)	1.0000000000e-04
6.265             	(-1.0000000000e-04 3.6472617855e-21 0.0000000000e+00)	1.0000000000e-04
6.27              	(-1.0000000000e-04 3.0021298880e-22 0.0000000000e+00)	1.0000000000e-04
6.275             	(-1.0000000000e-04 3.0864405598e-21 0.0000000000e+00)	1.0000000000e-04
6.28              	(-1.0000000000e-04 3.6338171247e-21 0.0000000000e+00)	1.0000000000e-04
6.285             	(-1.0000000000e-04 3.0321583023e-21 0.0000000000e+00)	1.0000000000e-04
6.29              	(-1.0000000000e-04 5.3211489577e-21 0.0000000000e+00)	1.0000000000e-04
6.295             	(-1.0000000000e-04 3.1252370812e-21 0.0000000000e+00)	1.0000000000e-04
6.3               	(-1.0000000000e-04 4.5549569075e-21 0.0000000000e+00)	1.0000000000e-04
6.305             	(-1.0000000000e-04 2.7450850584e-21 0.0000000000e+00)	1.0000000000e-04
6.31              	(-1.0000000000e-04 6.1279265040e-21 0.0000000000e+00)	1.0000000000e-04
6.315             	(-1.0000000000e-04 4.1383195070e-21 0.0000000000e+00)	1.0000000000e-04
6.32              	(-1.0000000000e-04 2.3241180416e-21 0.0000000000e+00)	1.0000000000e-04
6.325             	(-1.0000000000e-04 4.7063767792e-21 0.0000000000e+00)	1.0000000000e-04
6.33              	(-1.0000000000e-04 4.9090741359e-21 0.0000000000e+00)	1.0000000000e-04
6.335             	(-1.0000000000e-04 3.7041842523e-21 0.0000000000e+00)	1.0000000000e-04
6.34              	(-1.0000000000e-04 3.0904396152e-21 0.0000000000e+00)	1.0000000000e-04
6.345             	(-1.0000000000e-04 7.2534775635e-21 0.0000000000e+00)	1.0000000000e-04
6.35              	(-1.0000000000e-04 7.0381474766e-21 0.0000000000e+00)	1.0000000000e-04
6.355             	(-1.0000000000e-04 5.7220735128e-21 0.0000000000e+00)	1.0000000000e-04
6.36              	(-1.0000000000e-04 6.2161082211e-21 0.0000000000e+00)	1.0000000000e-04
6.365             	(-1.0000000000e-04 3.4538881464e-21 0.0000000000e+00)	1.0000000000e-04
6.37              	(-1.0000000000e-04 2.7488470574e-21 0.0000000000e+00)	1.0000000000e-04
6.375             	(-1.0000000000e-04 2.2553003518e-21 0.0000000000e+00)	1.0000000000e-04
6.38              	(-1.0000000000e-04 6.1792321665e-21 0.0000000000e+00)	1.0000000000e-04
6.385             	(-1.0000000000e-04 3.3654418854e-21 0.0000000000e+00)	1.0000000000e-04
6.39              	(-1.0000000000e-04 4.3384300076e-21 0.0000000000e+00)	1.0000000000e-04
6.395             	(-1.0000000000e-04 9.0948534304e-21 0.0000000000e+00)	1.0000000000e-04
6.4               	(-1.0000000000e-04 2.4595991178e-21 0.0000000000e+00)	1.0000000000e-04
6.405             	(-1.0000000000e-04 6.8975543979e-21 0.0000000000e+00)	1.0000000000e-04
6.41              	(-1.0000000000e-04 5.0829598137e-21 0.0000000000e+00)	1.0000000000e-04
6.415             	(-1.0000000000e-04 5.1169461578e-21 0.0000000000e+00)	1.0000000000e-04
6.42              	(-1.0000000000e-04 2.8900845220e-21 0.0000000000e+00)	1.0000000000e-04
6.425             	(-1.0000000000e-04 2.7346884401e-21 0.0000000000e+00)	1.0000000000e-04
6.43              	(-1.0000000000e-04 5.3380525986e-21 0.0000000000e+00)	1.0000000000e-04
6.435             	(-1.0000000000e-04 3.8386280347e-21 0.0000000000e+00)	1.0000000000e-04
6.44              	(-1.0000000000e-04 4.9793519741e-21 0.0000000000e+00)	1.0000000000e-04
6.445             	(-1.0000000000e-04 4.8735626310e-21 0.0000000000e+00)	1.0000000000e-04
6.45              	(-1.0000000000e-04 5.7322086172e-21 0.0000000000e+00)	1.0000000000e-04
6.455             	(-1.0000000000e-04 4.2414553414e-21 0.0000000000e+00)	1.0000000000e-04
6.46              	(-1.0000000000e-04 5.9552484527e-21 0.0000000000e+00)	1.0000000000e-04
6.465             	(-1.0000000000e-04 6.0335720556e-21 0.0000000000e+00)	1.0000000000e-04
6.47              	(-1.0000000000e-04 8.6480156781e-21 0.0000000000e+00)	1.0000000000e-04
6.475             	(-1.0000000000e-04 4.7151792425e-21 0.0000000000e+00)	1.0000000000e-04
6.48              	(-1.0000000000e-04 4.0015771775e-21 0.0000000000e+00)	1.0000000000e-04
6.485             	(-1.0000000000e-04 1.1919845345e-21 0.0000000000e+00)	1.0000000000e-04
6.49              	(-1.0000000000e-04 6.7296913526e-21 0.0000000000e+00)	1.0000000000e-04
6.495             	(-1.0000000000e-04 5.9306548398e-21 0.0000000000e+00)	1.0000000000e-04
6.5               	(-1.0000000000e-04 3.4578829313e-21 0.0000000000e+00)	1.0000000000e-04
6.505             	(-1.0000000000e-04 6.5818874531e-21 0.0000000000e+00)	1.0000000000e-04
6.51              	(-1.0000000000e-04 4.7330865269e-21 0.0000000000e+00)	1.0000000000e-04
6.515             	(-1.0000000000e-04 2.9560007762e-21 0.0000000000e+00)	1.0000000000e-04
6.52              	(-1.0000000000e-04 7.6744680089e-21 0.0000000000e+00)	1.0000000000e-04
6.525             	(-1.0000000000e-04 6.9948723660e-21 0.0000000000e+00)	1.0000000000e-04
6.53              	(-1.0000000000e-04 5.3626742531e-21 0.0000000000e+00)	1.0000000000e-04
6.535             	(-1.0000000000e-04 4.8027168174e-21 0.0000000000e+00)	1.0000000000e-04
6.54              	(-1.0000000000e-04 3.9210982936e-21 0.0000000000e+00)	1.0000000000e-04
6.545             	(-1.0000000000e-04 3.1170725553e-21 0.0000000000e+00)	1.0000000000e-04
6.55              	(-1.0000000000e-04 5.0183079122e-21 0.0000000000e+00)	1.0000000000e-04
6.555             	(-1.0000000000e-04 6.5811938642e-21 0.0000000000e+00)	1.0000000000e-04
6.56              	(-1.0000000000e-04 6.3839663045e-21 0.0000000000e+00)	1.0000000000e-04
6.565             	(-1.0000000000e-04 3.6044906418e-21 0.0000000000e+00)	1.0000000000e-04
6.57              	(-1.0000000000e-04 6.9194168222e-21 0.0000000000e+00)	1.0000000000e-04
6.575             	(-1.0000000000e-04 2.6252832383e-21 0.0000000000e+00)	1.0000000000e-04
6.58              	(-1.0000000000e-04 4.5975805078e-21 0.0000000000e+00)	1.0000000000e-04
6.585             	(-1.0000000000e-04 4.2275302952e-21 0.0000000000e+00)	1.0000000000e-04
6.59              	(-1.0000000000e-04 8.3498553186e-21 0.0000000000e+00)	1.0000000000e-04
6.595             	(-1.0000000000e-04 4.8348794366e-21 0.0000000000e+00)	1.0000000000e-04
6.6               	(-1.0000000000e-04 4.7067006567e-21 0.0000000000e+00)	1.0000000000e-04
6.605             	(-1.0000000000e-04 8.0836944223e-21 0.0000000000e+00)	1.0000000000e-04
6.61              	(-1.0000000000e-04 5.1364642011e-21 0.0000000000e+00)	1.0000000000e-04
6.615             	(-1.0000000000e-04 7.6761843928e-21 0.0000000000e+00)	1.0000000000e-04
6.62              	(-1.0000000000e-04 8.2196786248e-21 0.0000000000e+00)	1.0000000000e-04
6.625             	(-1.0000000000e-04 8.4058885522e-21 0.0000000000e+00)	1.0000000000e-04
6.63              	(-1.0000000000e-04 9.1741045076e-21 0.0000000000e+00)	1.0000000000e-04
6.635             	(-1.0000000000e-04 5.6857004087e-21 0.0000000000e+00)	1.0000000000e-04
6.64              	(-1.0000000000e-04 5.8465693707e-21 0.0000000000e+00)	1.0000000000e-04
6.645             	(-1.0000000000e-04 2.3358589769e-21 0.0000000000e+00)	1.0000000000e-04
6.65              	(-1.0000000000e-04 2.6753077161e-21 0.0000000000e+00)	1.0000000000e-04
6.655             	(-1.0000000000e-04 3.5694164631e-21 0.0000000000e+00)	1.0000000000e-04
6.66              	(-1.0000000000e-04 2.3864591027e-21 0.0000000000e+00)	1.0000000000e-04
6.665             	(-1.0000000000e-04 6.1513022985e-21 0.0000000000e+00)	1.0000000000e-04
6.67              	(-1.0000000000e-04 7.0579549913e-21 0.0000000000e+00)	1.0000000000e-04
6.675             	(-1.0000000000e-04 8.4215247187e-21 0.0000000000e+00)	1.0000000000e-04
6.68              	(-1.0000000000e-04 3.3862906170e-21 0.0000000000e+00)	1.0000000000e-04
6.685             	(-1.0000000000e-04 7.5319353246e-21 0.0000000000e+00)	1.0000000000e-04
6.69              	(-1.0000000000e-04 5.5252341280e-21 0.0000000000e+00)	1.0000000000e-04
6.695             	(-1.0000000000e-04 5.7651205067e-21 0.0000000000e+00)	1.0000000000e-04
6.7               	(-1.0000000000e-04 7.1051839440e-21 0.0000000000e+00)	1.0000000000e-04
6.705             	(-1.0000000000e-04 8.1530260044e-21 0.0000000000e+00)	1.0000000000e-04
6.71              	(-1.0000000000e-04 6.3390446899e-21 0.0000000000e+00)	1.0000000000e-04
6.715             	(-1.0000000000e-04 4.9769023160e-21 0.0000000000e+00)	1.0000000000e-04
6.72              	(-1.0000000000e-04 7.7091607225e-21 0.0000000000e+00)	1.0000000000e-04
6.725             	(-1.0000000000e-04 9.0514094535e-21 0.0000000000e+00)	1.0000000000e-04
6.73              	(-1.0000000000e-04 3.7251542198e-21 0.0000000000e+00)	1.0000000000e-04
6.735             	(-1.0000000000e-04 1.0196061794e-20 0.0000000000e+00)	1.0000000000e-04
6.74              	(-1.0000000000e-04 8.0818499227e-21 0.0000000000e+00)	1.0000000000e-04
6.745             	(-1.0000000000e-04 6.1872538502e-21 0.0000000000e+00)	1.0000000000e-04
6.75              	(-1.0000000000e-04 6.8998918265e-21 0.0000000000e+00)	1.0000000000e-04
6.755             	(-1.0000000000e-04 9.1515094863e-21 0.0000000000e+00)	1.0000000000e-04
6.76              	(-1.0000000000e-04 5.4271854315e-21 0.0000000000e+00)	1.0000000000e-04
6.765             	(-1.0000000000e-04 5.4344245575e-21 0.0000000000e+00)	1.0000000000e-04
6.77              	(-1.0000000000e-04 8.0494061131e-21 0.0000000000e+00)	1.0000000000e-04
6.775             	(-1.0000000000e-04 2.8767572756e-21 0.0000000000e+00)	1.0000000000e-04
6.78              	(-1.0000000000e-04 7.9237825308e-21 0.0000000000e+00)	1.0000000000e-04
6.785             	(-1.0000000000e-04 8.4113296465e-21 0.0000000000e+00)	1.0000000000e-04
6.79              	(-1.0000000000e-04 7.3497075801e-21 0.0000000000e+00)	1.0000000000e-04
6.795             	(-1.0000000000e-04 1.0230134351e-20 0.0000000000e+00)	1.0000000000e-04
6.8               	(-1.0000000000e-04 6.8662330204e-21 0.0000000000e+00)	1.0000000000e-04
6.805             	(-1.0000000000e-04 4.7696783011e-21 0.0000000000e+00)	1.0000000000e-04
6.81              	(-1.0000000000e-04 7.4216924429e-21 0.0000000000e+00)	1.0000000000e-04
6.815             	(-1.0000000000e-04 1.0880239395e-20 0.0000000000e+00)	1.0000000000e-04
6.82              	(-1.0000000000e-04 6.7532869324e-21 0.0000000000e+00)	1.0000000000e-04
6.825             	(-1.0000000000e-04 5.1012954306e-21 0.0000000000e+00)	1.0000000000e-04
6.83              	(-1.0000000000e-04 6.7599332387e-21 0.0000000000e+00)	1.0000000000e-04
6.835             	(-1.0000000000e-04 7.4718435775e-21 0.0000000000e+00)	1.0000000000e-04
6.84              	(-1.0000000000e-04 7.0305290045e-21 0.0000000000e+00)	1.0000000000e-04
6.845             	(-1.0000000000e-04 7.5088036817e-21 0.0000000000e+00)	1.0000000000e-04
6.85              	(-1.0000000000e-04 8.7278957167e-21 0.0000000000e+00)	1.0000000000e-04
6.855             	(-1.0000000000e-04 4.8359915835e-21 0.0000000000e+00)	1.0000000000e-04
6.86              	(-1.0000000000e-04 4.3031620606e-21 0.0000000000e+00)	1.0000000000e-04
6.865             	(-1.0000000000e-04 4.7967567944e-21 0.0000000000e+00)	1.0000000000e-04
6.87              	(-1.0000000000e-04 5.2751454525e-21 0.0000000000e+00)	1.0000000000e-04
6.875             	(-1.0000000000e-04 6.0098094379e-21 0.0000000000e+00)	1.0000000000e-04
6.88              	(-1.0000000000e-04 7.4974315722e-21 0.0000000000e+00)	1.0000000000e-04
6.885             	(-1.0000000000e-04 6.9761338259e-21 0.0000000000e+00)	1.0000000000e-04
6.89              	(-1.0000000000e-04 1.0839512962e-20 0.0000000000e+00)	1.0000000000e-04
6.895             	(-1.0000000000e-04 1.1642404479e-20 0.0000000000e+00)	1.0000000000e-04
6.9               	(-1.0000000000e-04 8.7423857447e-21 0.0000000000e+00)	1.0000000000e-04
6.905             	(-1.0000000000e-04 5.4275985454e-21 0.0000000000e+00)	1.0000000000e-04
6.91              	(-1.0000000000e-04 8.2863351577e-21 0.0000000000e+00)	1.0000000000e-04
6.915             	(-1.0000000000e-04 8.0028593219e-21 0.0000000000e+00)	1.0000000000e-04
6.92              	(-1.0000000000e-04 9.2245173752e-21 0.0000000000e+00)	1.0000000000e-04
6.925             	(-1.0000000000e-04 1.0111376649e-20 0.0000000000e+00)	1.0000000000e-04
6.93              	(-1.0000000000e-04 1.0324909217e-20 0.0000000000e+00)	1.0000000000e-04
6.935             	(-1.0000000000e-04 1.0002405345e-20 0.0000000000e+00)	1.0000000000e-04
6.94              	(-1.0000000000e-04 6.4918420830e-21 0.0000000000e+00)	1.0000000000e-04
6.945             	(-1.0000000000e-04 9.3214990451e-21 0.0000000000e+00)	1.0000000000e-04
6.95              	(-1.0000000000e-04 1.0114609127e-20 0.0000000000e+00)	1.0000000000e-04
6.955             	(-1.0000000000e-04 1.2224077163e-20 0.0000000000e+00)	1.0000000000e-04
6.96              	(-1.0000000000e-04 1.0967116123e-20 0.0000000000e+00)	1.0000000000e-04
6.965             	(-1.0000000000e-04 7.8266023400e-21 0.0000000000e+00)	1.0000000000e-04
6.97              	(-1.0000000000e-04 1.0878318244e-20 0.0000000000e+00)	1.0000000000e-04
6.975             	(-1.0000000000e-04 8.6675353471e-21 0.0000000000e+00)	1.0000000000e-04
6.98              	(-1.0000000000e-04 7.8961473184e-21 0.0000000000e+00)	1.0000000000e-04
6.985             	(-1.0000000000e-04 7.9238501634e-21 0.0000000000e+00)	1.0000000000e-04
6.99              	(-1.0000000000e-04 1.0441642373e-20 0.0000000000e+00)	1.0000000000e-04
6.995             	(-1.0000000000e-04 8.0169709685e-21 0.0000000000e+00)	1.0000000000e-04
7                 	(-1.0000000000e-04 1.0865494395e-20 0.0000000000e+00)	1.0000000000e-04
7.005             	(-1.0000000000e-04 1.2865780590e-20 0.0000000000e+00)	1.0000000000e-04
7.01              	(-1.0000000000e-04 1.4759484448e-20 0.0000000000e+00)	1.0000000000e-04
7.015             	(-1.0000000000e-04 1.1660277587e-20 0.0000000000e+00)	1.0000000000e-04
7.02              	(-1.0000000000e-04 8.3338422714e-21 0.0000000000e+00)	1.0000000000e-04
7.025             	(-1.0000000000e-04 1.3957658925e-20 0.0000000000e+00)	1.0000000000e-04
7.03              	(-1.0000000000e-04 5.7862607343e-21 0.0000000000e+00)	1.0000000000e-04
7.035             	(-1.0000000000e-04 1.2320154104e-20 0.0000000000e+00)	1.0000000000e-04
7.04              	(-1.0000000000e-04 1.6461621234e-20 0.0000000000e+00)	1.0000000000e-04
7.045             	(-1.0000000000e-04 9.6822123736e-21 0.0000000000e+00)	1.0000000000e-04
7.05              	(-1.0000000000e-04 9.2109102806e-21 0.0000000000e+00)	1.0000000000e-04
7.055             	(-1.0000000000e-04 1.5885250292e-20 0.0000000000e+00)	1.0000000000e-04
7.06              	(-1.0000000000e-04 9.5793433921e-21 0.0000000000e+00)	1.0000000000e-04
7.065             	(-1.0000000000e-04 9.7507819321e-21 0.0000000000e+00)	1.0000000000e-04
7.07              	(-1.0000000000e-04 9.1231057831e-21 0.0000000000e+00)	1.0000000000e-04
7.075             	(-1.0000000000e-04 1.2620237423e-20 0.0000000000e+00)	1.0000000000e-04
7.08              	(-1.0000000000e-04 1.0583488669e-20 0.0000000000e+00)	1.0000000000e-04
7.085             	(-1.0000000000e-04 9.6533412417e-21 0.0000000000e+00)	1.0000000000e-04
7.09              	(-1.0000000000e-04 1.4017258004e-20 0.0000000000e+00)	1.0000000000e-04
7.095             	(-1.0000000000e-04 1.2173003725e-20 0.0000000000e+00)	1.0000000000e-04
7.1               	(-1.0000000000e-04 1.4315083560e-20 0.0000000000e+00)	1.0000000000e-04
7.105             	(-1.0000000000e-04 1.2443386423e-20 0.0000000000e+00)	1.0000000000e-04
7.11              	(-1.0000000000e-04 1.1564838948e-20 0.0000000000e+00)	1.0000000000e-04
7.115             	(-1.0000000000e-04 1.0091965765e-20 0.0000000000e+00)	1.0000000000e-04
7.12              	(-1.0000000000e-04 1.5929374629e-20 0.0000000000e+00)	1.0000000000e-04
7.125             	(-1.0000000000e-04 1.6014999692e-20 0.0000000000e+00)	1.0000000000e-04
7.13              	(-1.0000000000e-04 1.4232978946e-20 0.0000000000e+00)	1.0000000000e-04
7.135             	(-1.0000000000e-04 1.1762819771e-20 0.0000000000e+00)	1.0000000000e-04
7.14              	(-1.0000000000e-04 1.4500726210e-20 0.0000000000e+00)	1.0000000000e-04
7.145             	(-1.0000000000e-04 1.1923370291e-20 0.0000000000e+00)	1.0000000000e-04
7.15              	(-1.0000000000e-04 9.9852004739e-21 0.0000000000e+00)	1.0000000000e-04
7.155             	(-1.0000000000e-04 1.2143719484e-20 0.0000000000e+00)	1.0000000000e-04
7.16              	(-1.0000000000e-04 1.4786251850e-20 0.0000000000e+00)	1.0000000000e-04
7.165             	(-1.0000000000e-04 1.0493465986e-20 0.0000000000e+00)	1.0000000000e-04
7.17              	(-1.0000000000e-04 1.3072367665e-20 0.0000000000e+00)	1.0000000000e-04
7.175             	(-1.0000000000e-04 1.4678026204e-20 0.0000000000e+00)	1.0000000000e-04
7.18              	(-1.0000000000e-04 1.2400462328e-20 0.0000000000e+00)	1.0000000000e-04
7.185             	(-1.0000000000e-04 1.5526474709e-20 0.0000000000e+00)	1.0000000000e-04
7.19              	(-1.0000000000e-04 1.4981267176e-20 0.0000000000e+00)	1.0000000000e-04
7.195             	(-1.0000000000e-04 8.6701729082e-21 0.0000000000e+00)	1.0000000000e-04
7.2               	(-1.0000000000e-04 1.2953174089e-20 0.0000000000e+00)	1.0000000000e-04
7.205             	(-1.0000000000e-04 1.5049359002e-20 0.0000000000e+00)	1.0000000000e-04
7.21              	(-1.0000000000e-04 1.2070678220e-20 0.0000000000e+00)	1.0000000000e-04
7.215             	(-1.0000000000e-04 1.2616189198e-20 0.0000000000e+00)	1.0000000000e-04
7.22              	(-1.0000000000e-04 1.3543584462e-20 0.0000000000e+00)	1.0000000000e-04
7.225             	(-1.0000000000e-04 1.2083661895e-20 0.0000000000e+00)	1.0000000000e-04
7.23              	(-1.0000000000e-04 1.3898437545e-20 0.0000000000e+00)	1.0000000000e-04
7.235             	(-1.0000000000e-04 1.3321757850e-20 0.0000000000e+00)	1.0000000000e-04
